"Id","X1","X2","CLASS","MIN","INT","MAJ","Actual class safety"
"208.892195,315.990976,MAJ","208.892195","315.990976","MAJ","23","10","6","6"
"508.892195,27.102087,MAJ","508.892195","27.102087","MAJ","35","25","0","0"
"133.892195,427.102087,MAJ","133.892195","427.102087","MAJ","35","25","0","0"
"433.892195,227.102087,MAJ","433.892195","227.102087","MAJ","35","25","0","0"
"583.892195,560.43542,MAJ","583.892195","560.43542","MAJ","31","20","2","2"
"12.017195,360.43542,MAJ","12.017195","360.43542","MAJ","35","25","0","0"
"162.017195,493.768754,MAJ","162.017195","493.768754","MAJ","35","25","0","0"
"462.017195,293.768754,MAJ","462.017195","293.768754","MAJ","35","25","0","0"
"87.017195,19.69468,MAJ","87.017195","19.69468","MAJ","35","25","0","0"
"237.017195,219.69468,MAJ","237.017195","219.69468","MAJ","20","12","7","7"
"537.017195,153.028013,MAJ","537.017195","153.028013","MAJ","35","25","0","0"
"49.517195,553.028013,MAJ","49.517195","553.028013","MAJ","31","20","2","2"
"199.517195,86.361346,MAJ","199.517195","86.361346","MAJ","21","19","6","6"
"499.517195,486.361346,MAJ","499.517195","486.361346","MAJ","35","25","0","0"
"124.517195,286.361346,MAJ","124.517195","286.361346","MAJ","35","25","0","0"
"424.517195,64.139124,MAJ","424.517195","64.139124","MAJ","31","20","2","2"
"274.517195,464.139124,MAJ","274.517195","464.139124","MAJ","23","10","6","6"
"574.517195,264.139124,MAJ","574.517195","264.139124","MAJ","28","22","3","3"
"30.767195,197.472457,MAJ","30.767195","197.472457","MAJ","35","25","0","0"
"330.767195,597.472457,MAJ","330.767195","597.472457","MAJ","35","25","0","0"
"180.767195,397.472457,MAJ","180.767195","397.472457","MAJ","35","25","0","0"
"480.767195,130.805791,MAJ","480.767195","130.805791","MAJ","31","20","2","2"
"105.767195,530.805791,MAJ","105.767195","530.805791","MAJ","31","20","2","2"
"255.767195,41.916902,MAJ","255.767195","41.916902","MAJ","31","20","2","2"
"555.767195,441.916902,MAJ","555.767195","441.916902","MAJ","31","20","2","2"
"68.267195,241.916902,MAJ","68.267195","241.916902","MAJ","35","25","0","0"
"218.267195,575.250235,MAJ","218.267195","575.250235","MAJ","35","25","0","0"
"518.267195,375.250235,MAJ","518.267195","375.250235","MAJ","35","25","0","0"
"143.267195,108.583568,MAJ","143.267195","108.583568","MAJ","31","20","2","2"
"443.267195,508.583568,MAJ","443.267195","508.583568","MAJ","23","10","6","6"
"593.267195,12.287272,MAJ","593.267195","12.287272","MAJ","31","20","2","2"
"7.329695,412.287272,MAJ","7.329695","412.287272","MAJ","35","25","0","0"
"307.329695,212.287272,INT","307.329695","212.287272","INT","13","9","10","9"
"157.329695,145.620606,MAJ","157.329695","145.620606","MAJ","28","22","3","3"
"457.329695,545.620606,MAJ","457.329695","545.620606","MAJ","28","22","3","3"
"82.329695,345.620606,MAJ","82.329695","345.620606","MAJ","28","22","3","3"
"382.329695,78.953939,MAJ","382.329695","78.953939","MAJ","14","16","9","9"
"232.329695,478.953939,MAJ","232.329695","478.953939","MAJ","28","22","3","3"
"532.329695,278.953939,MAJ","532.329695","278.953939","MAJ","28","22","3","3"
"44.829695,56.731717,MAJ","44.829695","56.731717","MAJ","24","17","5","5"
"194.829695,256.731717,MAJ","194.829695","256.731717","MAJ","24","17","5","5"
"494.829695,190.06505,MAJ","494.829695","190.06505","MAJ","28","22","3","3"
"119.829695,590.06505,MAJ","119.829695","590.06505","MAJ","28","22","3","3"
"569.829695,523.398383,MAJ","569.829695","523.398383","MAJ","28","22","3","3"
"26.079695,323.398383,MAJ","26.079695","323.398383","MAJ","28","22","3","3"
"326.079695,34.509494,MAJ","326.079695","34.509494","MAJ","28","22","3","3"
"176.079695,434.509494,MAJ","176.079695","434.509494","MAJ","28","22","3","3"
"476.079695,234.509494,MAJ","476.079695","234.509494","MAJ","28","22","3","3"
"101.079695,167.842828,MAJ","101.079695","167.842828","MAJ","21","19","6","6"
"401.079695,567.842828,MAJ","401.079695","567.842828","MAJ","21","19","6","6"
"551.079695,101.176161,MAJ","551.079695","101.176161","MAJ","21","19","6","6"
"63.579695,501.176161,MAJ","63.579695","501.176161","MAJ","21","19","6","6"
"213.579695,1.587684,MAJ","213.579695","1.587684","MAJ","28","22","3","3"
"513.579695,401.587684,MAJ","513.579695","401.587684","MAJ","28","22","3","3"
"138.579695,201.587684,MAJ","138.579695","201.587684","MAJ","27","15","4","4"
"438.579695,134.921017,INT","438.579695","134.921017","INT","13","9","10","9"
"288.579695,534.921017,MAJ","288.579695","534.921017","MAJ","31","20","2","2"
"588.579695,334.921017,MAJ","588.579695","334.921017","MAJ","31","20","2","2"
"16.704695,68.25435,MAJ","16.704695","68.25435","MAJ","31","20","2","2"
"166.704695,268.25435,MAJ","166.704695","268.25435","MAJ","31","20","2","2"
"466.704695,46.032128,MAJ","466.704695","46.032128","MAJ","31","20","2","2"
"91.704695,446.032128,MAJ","91.704695","446.032128","MAJ","31","20","2","2"
"391.704695,246.032128,INT","391.704695","246.032128","INT","19","5","8","5"
"541.704695,579.365461,MAJ","541.704695","579.365461","MAJ","31","20","2","2"
"54.204695,379.365461,MAJ","54.204695","379.365461","MAJ","31","20","2","2"
"204.204695,512.698795,MAJ","204.204695","512.698795","MAJ","31","20","2","2"
"504.204695,312.698795,MAJ","504.204695","312.698795","MAJ","31","20","2","2"
"129.204695,23.809906,MAJ","129.204695","23.809906","MAJ","31","20","2","2"
"279.204695,223.809906,MAJ","279.204695","223.809906","MAJ","9","4","12","12"
"579.204695,157.143239,MAJ","579.204695","157.143239","MAJ","31","20","2","2"
"35.454695,557.143239,MAJ","35.454695","557.143239","MAJ","35","25","0","0"
"185.454695,90.476573,MAJ","185.454695","90.476573","MAJ","21","19","6","6"
"485.454695,490.476573,MAJ","485.454695","490.476573","MAJ","35","25","0","0"
"110.454695,290.476573,MAJ","110.454695","290.476573","MAJ","35","25","0","0"
"410.454695,16.402499,MAJ","410.454695","16.402499","MAJ","31","20","2","2"
"260.454695,416.402499,INT","260.454695","416.402499","INT","15","0","10","0"
"560.454695,216.402499,MAJ","560.454695","216.402499","MAJ","35","25","0","0"
"72.954695,149.735832,MAJ","72.954695","149.735832","MAJ","28","22","3","3"
"372.954695,549.735832,MAJ","372.954695","549.735832","MAJ","28","22","3","3"
"222.954695,349.735832,MAJ","222.954695","349.735832","MAJ","15","0","10","10"
"522.954695,83.069165,MAJ","522.954695","83.069165","MAJ","21","19","6","6"
"147.954695,483.069165,MAJ","147.954695","483.069165","MAJ","35","25","0","0"
"447.954695,283.069165,MAJ","447.954695","283.069165","MAJ","31","20","2","2"
"297.954695,60.846943,MAJ","297.954695","60.846943","MAJ","14","16","9","9"
"597.954695,460.846943,MAJ","597.954695","460.846943","MAJ","31","20","2","2"
"1.47032,260.846943,MAJ","1.47032","260.846943","MAJ","31","20","2","2"
"151.47032,594.180276,MAJ","151.47032","594.180276","MAJ","20","12","7","7"
"451.47032,394.180276,MAJ","451.47032","394.180276","MAJ","16","7","9","9"
"76.47032,127.51361,MAJ","76.47032","127.51361","MAJ","27","15","4","4"
"376.47032,527.51361,MAJ","376.47032","527.51361","MAJ","15","0","10","10"
"226.47032,327.51361,INT","226.47032","327.51361","INT","19","5","8","5"
"526.47032,38.624721,MAJ","526.47032","38.624721","MAJ","31","20","2","2"
"38.97032,438.624721,MAJ","38.97032","438.624721","MAJ","27","15","4","4"
"338.97032,238.624721,INT","338.97032","238.624721","INT","19","5","8","5"
"188.97032,171.958054,MAJ","188.97032","171.958054","MAJ","17","14","8","8"
"488.97032,571.958054,MAJ","488.97032","571.958054","MAJ","31","20","2","2"
"113.97032,371.958054,MAJ","113.97032","371.958054","MAJ","27","15","4","4"
"413.97032,105.291387,MAJ","413.97032","105.291387","MAJ","10","11","11","11"
"263.97032,505.291387,MAJ","263.97032","505.291387","MAJ","31","20","2","2"
"563.97032,305.291387,MAJ","563.97032","305.291387","MAJ","35","25","0","0"
"20.22032,8.995091,MAJ","20.22032","8.995091","MAJ","27","15","4","4"
"170.22032,208.995091,MAJ","170.22032","208.995091","MAJ","20","12","7","7"
"470.22032,142.328424,MAJ","470.22032","142.328424","MAJ","27","15","4","4"
"95.22032,542.328424,MAJ","95.22032","542.328424","MAJ","27","15","4","4"
"245.22032,75.661758,MAJ","245.22032","75.661758","MAJ","6","6","13","13"
"545.22032,475.661758,MAJ","545.22032","475.661758","MAJ","23","10","6","6"
"57.72032,275.661758,MAJ","57.72032","275.661758","MAJ","31","20","2","2"
"357.72032,53.439536,MAJ","357.72032","53.439536","MAJ","21","19","6","6"
"207.72032,453.439536,MAJ","207.72032","453.439536","MAJ","35","25","0","0"
"507.72032,253.439536,MAJ","507.72032","253.439536","MAJ","35","25","0","0"
"132.72032,186.772869,MAJ","132.72032","186.772869","MAJ","31","20","2","2"
"432.72032,586.772869,MAJ","432.72032","586.772869","MAJ","35","25","0","0"
"582.72032,120.106202,MAJ","582.72032","120.106202","MAJ","35","25","0","0"
"10.84532,520.106202,MAJ","10.84532","520.106202","MAJ","35","25","0","0"
"160.84532,31.217313,MAJ","160.84532","31.217313","MAJ","31","20","2","2"
"460.84532,431.217313,MAJ","460.84532","431.217313","MAJ","23","10","6","6"
"85.84532,231.217313,MAJ","85.84532","231.217313","MAJ","35","25","0","0"
"235.84532,564.550647,MAJ","235.84532","564.550647","MAJ","35","25","0","0"
"535.84532,364.550647,MAJ","535.84532","364.550647","MAJ","35","25","0","0"
"48.34532,97.88398,MAJ","48.34532","97.88398","MAJ","35","25","0","0"
"198.34532,297.88398,MAJ","198.34532","297.88398","MAJ","27","15","4","4"
"498.34532,6.525955,MAJ","498.34532","6.525955","MAJ","31","20","2","2"
"123.34532,406.525955,MAJ","123.34532","406.525955","MAJ","31","20","2","2"
"423.34532,206.525955,MAJ","423.34532","206.525955","MAJ","28","22","3","3"
"573.34532,539.859289,MAJ","573.34532","539.859289","MAJ","28","22","3","3"
"29.59532,339.859289,MAJ","29.59532","339.859289","MAJ","28","22","3","3"
"329.59532,73.192622,MAJ","329.59532","73.192622","MAJ","14","16","9","9"
"179.59532,473.192622,MAJ","179.59532","473.192622","MAJ","35","25","0","0"
"479.59532,273.192622,MAJ","479.59532","273.192622","MAJ","35","25","0","0"
"104.59532,50.9704,MAJ","104.59532","50.9704","MAJ","35","25","0","0"
"554.59532,184.303733,MAJ","554.59532","184.303733","MAJ","35","25","0","0"
"67.09532,584.303733,MAJ","67.09532","584.303733","MAJ","31","20","2","2"
"517.09532,517.637066,MAJ","517.09532","517.637066","MAJ","35","25","0","0"
"142.09532,317.637066,MAJ","142.09532","317.637066","MAJ","35","25","0","0"
"442.09532,28.748178,MAJ","442.09532","28.748178","MAJ","35","25","0","0"
"592.09532,228.748178,MAJ","592.09532","228.748178","MAJ","35","25","0","0"
"6.15782,162.081511,MAJ","6.15782","162.081511","MAJ","31","20","2","2"
"306.15782,562.081511,MAJ","306.15782","562.081511","MAJ","35","25","0","0"
"156.15782,362.081511,MAJ","156.15782","362.081511","MAJ","31","20","2","2"
"456.15782,95.414844,MAJ","456.15782","95.414844","MAJ","27","15","4","4"
"81.15782,495.414844,MAJ","81.15782","495.414844","MAJ","21","19","6","6"
"231.15782,21.34077,MAJ","231.15782","21.34077","MAJ","35","25","0","0"
"531.15782,421.34077,MAJ","531.15782","421.34077","MAJ","35","25","0","0"
"43.65782,221.34077,MAJ","43.65782","221.34077","MAJ","35","25","0","0"
"193.65782,554.674103,MAJ","193.65782","554.674103","MAJ","35","25","0","0"
"493.65782,354.674103,MAJ","493.65782","354.674103","MAJ","35","25","0","0"
"118.65782,88.007437,MAJ","118.65782","88.007437","MAJ","35","25","0","0"
"568.65782,65.785215,MAJ","568.65782","65.785215","MAJ","31","20","2","2"
"24.90782,465.785215,MAJ","24.90782","465.785215","MAJ","35","25","0","0"
"174.90782,199.118548,MAJ","174.90782","199.118548","MAJ","20","12","7","7"
"474.90782,599.118548,MAJ","474.90782","599.118548","MAJ","31","20","2","2"
"99.90782,399.118548,MAJ","99.90782","399.118548","MAJ","35","25","0","0"
"249.90782,532.451881,MAJ","249.90782","532.451881","MAJ","31","20","2","2"
"549.90782,332.451881,MAJ","549.90782","332.451881","MAJ","31","20","2","2"
"62.40782,43.562992,MAJ","62.40782","43.562992","MAJ","28","22","3","3"
"212.40782,243.562992,MAJ","212.40782","243.562992","MAJ","28","22","3","3"
"512.40782,176.896326,MAJ","512.40782","176.896326","MAJ","28","22","3","3"
"137.40782,576.896326,MAJ","137.40782","576.896326","MAJ","28","22","3","3"
"587.40782,510.229659,MAJ","587.40782","510.229659","MAJ","28","22","3","3"
"15.53282,310.229659,MAJ","15.53282","310.229659","MAJ","28","22","3","3"
"315.53282,13.933363,MAJ","315.53282","13.933363","MAJ","28","22","3","3"
"165.53282,413.933363,MAJ","165.53282","413.933363","MAJ","28","22","3","3"
"465.53282,213.933363,MAJ","465.53282","213.933363","MAJ","28","22","3","3"
"90.53282,147.266696,MAJ","90.53282","147.266696","MAJ","24","17","5","5"
"390.53282,547.266696,MAJ","390.53282","547.266696","MAJ","21","19","6","6"
"540.53282,80.600029,MAJ","540.53282","80.600029","MAJ","21","19","6","6"
"53.03282,480.600029,MAJ","53.03282","480.600029","MAJ","21","19","6","6"
"203.03282,58.377807,MAJ","203.03282","58.377807","MAJ","28","22","3","3"
"503.03282,458.377807,MAJ","503.03282","458.377807","MAJ","35","25","0","0"
"128.03282,258.377807,MAJ","128.03282","258.377807","MAJ","35","25","0","0"
"428.03282,191.711141,MAJ","428.03282","191.711141","MAJ","21","19","6","6"
"278.03282,591.711141,MAJ","278.03282","591.711141","MAJ","35","25","0","0"
"578.03282,391.711141,MAJ","578.03282","391.711141","MAJ","35","25","0","0"
"34.28282,125.044474,MAJ","34.28282","125.044474","MAJ","31","20","2","2"
"334.28282,525.044474,MAJ","334.28282","525.044474","MAJ","27","15","4","4"
"184.28282,325.044474,MAJ","184.28282","325.044474","MAJ","31","20","2","2"
"484.28282,36.155585,MAJ","484.28282","36.155585","MAJ","31","20","2","2"
"109.28282,436.155585,MAJ","109.28282","436.155585","MAJ","31","20","2","2"
"409.28282,236.155585,MAJ","409.28282","236.155585","MAJ","27","15","4","4"
"559.28282,569.488918,MAJ","559.28282","569.488918","MAJ","31","20","2","2"
"71.78282,369.488918,MAJ","71.78282","369.488918","MAJ","31","20","2","2"
"221.78282,502.822252,MAJ","221.78282","502.822252","MAJ","31","20","2","2"
"521.78282,302.822252,MAJ","521.78282","302.822252","MAJ","31","20","2","2"
"146.78282,4.05682,MAJ","146.78282","4.05682","MAJ","24","17","5","5"
"446.78282,404.05682,MAJ","446.78282","404.05682","MAJ","20","12","7","7"
"296.78282,204.05682,MAJ","296.78282","204.05682","MAJ","6","6","13","13"
"596.78282,137.390153,MAJ","596.78282","137.390153","MAJ","31","20","2","2"
"3.81407,537.390153,MAJ","3.81407","537.390153","MAJ","31","20","2","2"
"153.81407,70.723486,MAJ","153.81407","70.723486","MAJ","31","20","2","2"
"453.81407,470.723486,MAJ","453.81407","470.723486","MAJ","15","0","10","10"
"78.81407,270.723486,MAJ","78.81407","270.723486","MAJ","31","20","2","2"
"378.81407,48.501264,MAJ","378.81407","48.501264","MAJ","28","22","3","3"
"228.81407,448.501264,MAJ","228.81407","448.501264","MAJ","27","15","4","4"
"528.81407,248.501264,MAJ","528.81407","248.501264","MAJ","35","25","0","0"
"41.31407,181.834597,MAJ","41.31407","181.834597","MAJ","31","20","2","2"
"341.31407,581.834597,MAJ","341.31407","581.834597","MAJ","31","20","2","2"
"191.31407,381.834597,MAJ","191.31407","381.834597","MAJ","35","25","0","0"
"491.31407,115.167931,MAJ","491.31407","115.167931","MAJ","35","25","0","0"
"116.31407,515.167931,MAJ","116.31407","515.167931","MAJ","35","25","0","0"
"416.31407,315.167931,INT","416.31407","315.167931","INT","19","5","8","5"
"266.31407,26.279042,MAJ","266.31407","26.279042","MAJ","35","25","0","0"
"566.31407,426.279042,MAJ","566.31407","426.279042","MAJ","35","25","0","0"
"22.56407,226.279042,MAJ","22.56407","226.279042","MAJ","35","25","0","0"
"172.56407,559.612375,MAJ","172.56407","559.612375","MAJ","35","25","0","0"
"472.56407,359.612375,MAJ","472.56407","359.612375","MAJ","27","15","4","4"
"97.56407,92.945708,MAJ","97.56407","92.945708","MAJ","31","20","2","2"
"547.56407,18.871634,MAJ","547.56407","18.871634","MAJ","27","15","4","4"
"60.06407,418.871634,MAJ","60.06407","418.871634","MAJ","27","15","4","4"
"360.06407,218.871634,MAJ","360.06407","218.871634","MAJ","17","14","8","8"
"510.06407,552.204968,MAJ","510.06407","552.204968","MAJ","27","15","4","4"
"135.06407,352.204968,MAJ","135.06407","352.204968","MAJ","31","20","2","2"
"435.06407,85.538301,MAJ","435.06407","85.538301","MAJ","20","12","7","7"
"285.06407,485.538301,INT","285.06407","485.538301","INT","19","5","8","5"
"585.06407,285.538301,MAJ","585.06407","285.538301","MAJ","35","25","0","0"
"13.18907,63.316079,MAJ","13.18907","63.316079","MAJ","31","20","2","2"
"163.18907,263.316079,MAJ","163.18907","263.316079","MAJ","31","20","2","2"
"463.18907,196.649412,MAJ","463.18907","196.649412","MAJ","35","25","0","0"
"88.18907,596.649412,MAJ","88.18907","596.649412","MAJ","31","20","2","2"
"538.18907,529.982745,MAJ","538.18907","529.982745","MAJ","35","25","0","0"
"50.68907,329.982745,MAJ","50.68907","329.982745","MAJ","35","25","0","0"
"350.68907,41.093857,MAJ","350.68907","41.093857","MAJ","28","22","3","3"
"200.68907,441.093857,MAJ","200.68907","441.093857","MAJ","35","25","0","0"
"500.68907,241.093857,MAJ","500.68907","241.093857","MAJ","35","25","0","0"
"125.68907,174.42719,MAJ","125.68907","174.42719","MAJ","31","20","2","2"
"425.68907,574.42719,MAJ","425.68907","574.42719","MAJ","35","25","0","0"
"575.68907,107.760523,MAJ","575.68907","107.760523","MAJ","35","25","0","0"
"31.93907,507.760523,MAJ","31.93907","507.760523","MAJ","21","19","6","6"
"181.93907,11.464227,MAJ","181.93907","11.464227","MAJ","21","19","6","6"
"481.93907,411.464227,MAJ","481.93907","411.464227","MAJ","17","14","8","8"
"106.93907,211.464227,MAJ","106.93907","211.464227","MAJ","31","20","2","2"
"256.93907,544.79756,MAJ","256.93907","544.79756","MAJ","31","20","2","2"
"556.93907,344.79756,MAJ","556.93907","344.79756","MAJ","31","20","2","2"
"69.43907,78.130894,MAJ","69.43907","78.130894","MAJ","28","22","3","3"
"219.43907,278.130894,MAJ","219.43907","278.130894","MAJ","15","0","10","10"
"519.43907,55.908671,MAJ","519.43907","55.908671","MAJ","35","25","0","0"
"144.43907,455.908671,MAJ","144.43907","455.908671","MAJ","28","22","3","3"
"444.43907,255.908671,MAJ","444.43907","255.908671","MAJ","28","22","3","3"
"594.43907,589.242005,MAJ","594.43907","589.242005","MAJ","31","20","2","2"
"8.50157,389.242005,MAJ","8.50157","389.242005","MAJ","35","25","0","0"
"158.50157,522.575338,MAJ","158.50157","522.575338","MAJ","35","25","0","0"
"458.50157,322.575338,MAJ","458.50157","322.575338","MAJ","31","20","2","2"
"83.50157,33.686449,MAJ","83.50157","33.686449","MAJ","35","25","0","0"
"233.50157,233.686449,MAJ","233.50157","233.686449","MAJ","23","10","6","6"
"533.50157,167.019782,MAJ","533.50157","167.019782","MAJ","35","25","0","0"
"46.00157,567.019782,MAJ","46.00157","567.019782","MAJ","35","25","0","0"
"196.00157,100.353116,MAJ","196.00157","100.353116","MAJ","14","16","9","9"
"496.00157,500.353116,MAJ","496.00157","500.353116","MAJ","35","25","0","0"
"121.00157,300.353116,MAJ","121.00157","300.353116","MAJ","35","25","0","0"
"421.00157,0.49029,MAJ","421.00157","0.49029","MAJ","35","25","0","0"
"571.00157,200.49029,MAJ","571.00157","200.49029","MAJ","35","25","0","0"
"27.25157,133.823623,MAJ","27.25157","133.823623","MAJ","31","20","2","2"
"327.25157,533.823623,MAJ","327.25157","533.823623","MAJ","31","20","2","2"
"177.25157,333.823623,MAJ","177.25157","333.823623","MAJ","31","20","2","2"
"477.25157,67.156957,MAJ","477.25157","67.156957","MAJ","27","15","4","4"
"102.25157,467.156957,MAJ","102.25157","467.156957","MAJ","27","15","4","4"
"402.25157,267.156957,MAJ","402.25157","267.156957","MAJ","23","10","6","6"
"252.25157,44.934734,MAJ","252.25157","44.934734","MAJ","31","20","2","2"
"552.25157,444.934734,MAJ","552.25157","444.934734","MAJ","31","20","2","2"
"64.75157,244.934734,MAJ","64.75157","244.934734","MAJ","35","25","0","0"
"214.75157,578.268068,MAJ","214.75157","578.268068","MAJ","35","25","0","0"
"514.75157,378.268068,MAJ","514.75157","378.268068","MAJ","35","25","0","0"
"139.75157,111.601401,MAJ","139.75157","111.601401","MAJ","31","20","2","2"
"439.75157,511.601401,MAJ","439.75157","511.601401","MAJ","19","5","8","8"
"589.75157,22.712512,MAJ","589.75157","22.712512","MAJ","31","20","2","2"
"17.87657,422.712512,MAJ","17.87657","422.712512","MAJ","35","25","0","0"
"317.87657,222.712512,MAJ","317.87657","222.712512","MAJ","16","7","9","9"
"167.87657,156.045846,MAJ","167.87657","156.045846","MAJ","21","19","6","6"
"467.87657,556.045846,MAJ","467.87657","556.045846","MAJ","28","22","3","3"
"92.87657,356.045846,MAJ","92.87657","356.045846","MAJ","28","22","3","3"
"392.87657,89.379179,MAJ","392.87657","89.379179","MAJ","14","16","9","9"
"242.87657,489.379179,MAJ","242.87657","489.379179","MAJ","28","22","3","3"
"542.87657,289.379179,MAJ","542.87657","289.379179","MAJ","28","22","3","3"
"55.37657,15.305105,MAJ","55.37657","15.305105","MAJ","35","25","0","0"
"205.37657,215.305105,MAJ","205.37657","215.305105","MAJ","31","20","2","2"
"505.37657,148.638438,MAJ","505.37657","148.638438","MAJ","35","25","0","0"
"130.37657,548.638438,MAJ","130.37657","548.638438","MAJ","35","25","0","0"
"430.37657,348.638438,MAJ","430.37657","348.638438","MAJ","15","0","10","10"
"580.37657,481.971772,MAJ","580.37657","481.971772","MAJ","27","15","4","4"
"36.62657,281.971772,MAJ","36.62657","281.971772","MAJ","31","20","2","2"
"336.62657,59.749549,MAJ","336.62657","59.749549","MAJ","21","19","6","6"
"186.62657,459.749549,MAJ","186.62657","459.749549","MAJ","35","25","0","0"
"486.62657,259.749549,MAJ","486.62657","259.749549","MAJ","35","25","0","0"
"111.62657,193.082883,MAJ","111.62657","193.082883","MAJ","31","20","2","2"
"411.62657,593.082883,MAJ","411.62657","593.082883","MAJ","28","22","3","3"
"561.62657,126.416216,MAJ","561.62657","126.416216","MAJ","35","25","0","0"
"74.12657,526.416216,MAJ","74.12657","526.416216","MAJ","31","20","2","2"
"224.12657,37.527327,MAJ","224.12657","37.527327","MAJ","35","25","0","0"
"524.12657,437.527327,MAJ","524.12657","437.527327","MAJ","35","25","0","0"
"149.12657,237.527327,MAJ","149.12657","237.527327","MAJ","31","20","2","2"
"449.12657,170.86066,MAJ","449.12657","170.86066","MAJ","28","22","3","3"
"299.12657,570.86066,MAJ","299.12657","570.86066","MAJ","35","25","0","0"
"599.12657,370.86066,MAJ","599.12657","370.86066","MAJ","35","25","0","0"
"0.884383,104.193994,MAJ","0.884383","104.193994","MAJ","35","25","0","0"
"300.884383,504.193994,MAJ","300.884383","504.193994","MAJ","23","10","6","6"
"150.884383,304.193994,MAJ","150.884383","304.193994","MAJ","35","25","0","0"
"450.884383,7.897697,MAJ","450.884383","7.897697","MAJ","35","25","0","0"
"75.884383,407.897697,MAJ","75.884383","407.897697","MAJ","31","20","2","2"
"375.884383,207.897697,MAJ","375.884383","207.897697","MAJ","14","16","9","9"
"525.884383,541.231031,MAJ","525.884383","541.231031","MAJ","31","20","2","2"
"38.384383,341.231031,MAJ","38.384383","341.231031","MAJ","28","22","3","3"
"338.384383,74.564364,MAJ","338.384383","74.564364","MAJ","14","16","9","9"
"188.384383,474.564364,MAJ","188.384383","474.564364","MAJ","35","25","0","0"
"488.384383,274.564364,MAJ","488.384383","274.564364","MAJ","35","25","0","0"
"113.384383,52.342142,MAJ","113.384383","52.342142","MAJ","35","25","0","0"
"563.384383,185.675475,MAJ","563.384383","185.675475","MAJ","35","25","0","0"
"19.634383,585.675475,MAJ","19.634383","585.675475","MAJ","31","20","2","2"
"169.634383,119.008809,MAJ","169.634383","119.008809","MAJ","21","19","6","6"
"469.634383,519.008809,MAJ","469.634383","519.008809","MAJ","28","22","3","3"
"94.634383,319.008809,MAJ","94.634383","319.008809","MAJ","28","22","3","3"
"394.634383,30.11992,MAJ","394.634383","30.11992","MAJ","31","20","2","2"
"244.634383,430.11992,INT","244.634383","430.11992","INT","19","5","8","5"
"544.634383,230.11992,MAJ","544.634383","230.11992","MAJ","31","20","2","2"
"57.134383,163.453253,MAJ","57.134383","163.453253","MAJ","31","20","2","2"
"357.134383,563.453253,MAJ","357.134383","563.453253","MAJ","31","20","2","2"
"207.134383,363.453253,MAJ","207.134383","363.453253","MAJ","27","15","4","4"
"507.134383,96.786586,MAJ","507.134383","96.786586","MAJ","31","20","2","2"
"132.134383,496.786586,MAJ","132.134383","496.786586","MAJ","31","20","2","2"
"432.134383,296.786586,MAJ","432.134383","296.786586","MAJ","27","15","4","4"
"282.134383,5.428562,MAJ","282.134383","5.428562","MAJ","35","25","0","0"
"582.134383,405.428562,MAJ","582.134383","405.428562","MAJ","35","25","0","0"
"10.259383,205.428562,MAJ","10.259383","205.428562","MAJ","35","25","0","0"
"160.259383,538.761895,MAJ","160.259383","538.761895","MAJ","35","25","0","0"
"460.259383,338.761895,MAJ","460.259383","338.761895","MAJ","27","15","4","4"
"85.259383,72.095228,MAJ","85.259383","72.095228","MAJ","35","25","0","0"
"235.259383,272.095228,INT","235.259383","272.095228","INT","19","5","8","5"
"535.259383,49.873006,MAJ","535.259383","49.873006","MAJ","27","15","4","4"
"47.759383,449.873006,MAJ","47.759383","449.873006","MAJ","27","15","4","4"
"197.759383,183.206339,MAJ","197.759383","183.206339","MAJ","17","14","8","8"
"497.759383,583.206339,MAJ","497.759383","583.206339","MAJ","31","20","2","2"
"122.759383,383.206339,MAJ","122.759383","383.206339","MAJ","27","15","4","4"
"422.759383,116.539673,INT","422.759383","116.539673","INT","10","11","11","11"
"272.759383,516.539673,MAJ","272.759383","516.539673","MAJ","31","20","2","2"
"572.759383,316.539673,MAJ","572.759383","316.539673","MAJ","31","20","2","2"
"29.009383,27.650784,MAJ","29.009383","27.650784","MAJ","31","20","2","2"
"179.009383,227.650784,MAJ","179.009383","227.650784","MAJ","27","15","4","4"
"479.009383,160.984117,MAJ","479.009383","160.984117","MAJ","31","20","2","2"
"104.009383,560.984117,MAJ","104.009383","560.984117","MAJ","27","15","4","4"
"554.009383,494.317451,MAJ","554.009383","494.317451","MAJ","27","15","4","4"
"66.509383,294.317451,MAJ","66.509383","294.317451","MAJ","31","20","2","2"
"366.509383,20.243376,MAJ","366.509383","20.243376","MAJ","31","20","2","2"
"216.509383,420.243376,MAJ","216.509383","420.243376","MAJ","31","20","2","2"
"516.509383,220.243376,MAJ","516.509383","220.243376","MAJ","31","20","2","2"
"141.509383,153.57671,MAJ","141.509383","153.57671","MAJ","35","25","0","0"
"441.509383,553.57671,MAJ","441.509383","553.57671","MAJ","35","25","0","0"
"591.509383,86.910043,MAJ","591.509383","86.910043","MAJ","35","25","0","0"
"5.571883,486.910043,MAJ","5.571883","486.910043","MAJ","35","25","0","0"
"155.571883,64.687821,MAJ","155.571883","64.687821","MAJ","31","20","2","2"
"455.571883,464.687821,INT","455.571883","464.687821","INT","19","5","8","5"
"80.571883,264.687821,MAJ","80.571883","264.687821","MAJ","31","20","2","2"
"380.571883,198.021154,MAJ","380.571883","198.021154","MAJ","7","13","12","12"
